year,state,district,dem,rep,tot,incumbent,prevparty,voteage_pop,voteage_m,voteage_f,race_pop,race_white,race_nonwhite,ed_pop,ed_4y,ed_no4y,age_pop,age_18_34,age_35_49,age_50_64,age_65_plus,inc_pop,inc_lt_50,inc_50_100,inc_100_plus,"Gender,Male","Gender,Female","Age,18-34","Age,35-49","Age,50-64","Age,65 and Older","Income,Less Than $50K","Income,$50-100K","Income,$100K or More","Race,White","Race,Non-White","Education,HS or less","Education,4yrDegree"
2016,NE,2,137602,141066,288308,0,d,452663,219258,233405,661142,541346,119796,429593,168252,261341,661142,125061,130695,118997,78589,252290,101799,77981,72510,-12,10,12,-2,-10,-8,14,-4,-7,-22,52,-6,3
2016,NE,3,0,226720,226720,1,r,441466,218375,223091,606926,563678,43248,405394,89988,315406,606926,88509,104777,120548,111798,244617,119770,80690,44157,-12,10,12,-2,-10,-8,14,-4,-7,-22,40,-6,3
2016,NH,1,162080,157176,365984,0,r,525955,259406,266549,671625,627367,44258,474973,176891,298082,671625,111631,129740,154491,107514,264517,87051,89504,87962,-12,10,12,-2,-10,-8,14,-4,-7,-22,43,-6,3
2016,NH,2,174371,158825,350509,1,d,517925,253590,264335,663170,619788,43382,472613,169787,302826,663170,98705,123876,151951,119418,256126,90271,83361,82494,-12,10,12,-2,-10,-8,14,-4,-7,-22,43,-6,4
2016,NJ,1,183231,112388,305473,0,d,540707,255024,285683,731932,496612,235320,503534,153242,350292,731932,130772,142866,149056,111671,268934,100077,81533,87324,-12,10,12,-2,-10,-8,14,-4,-7,-22,55,-6,3
2016,NJ,10,190856,26450,222771,0,d,482258,228819,253439,758062,219967,538095,498612,141026,357586,758062,150598,155782,138926,87238,263874,131570,72288,60016,-12,10,12,-2,-10,-8,14,-4,-7,-22,62,-6,3
2016,NJ,11,130162,194299,334992,1,r,536705,256889,279816,733706,601372,132334,518617,282142,236475,733706,97648,149926,164398,129453,264000,55590,63763,144647,-12,10,12,-2,-10,-8,14,-4,-7,-22,39,-6,4
2016,NJ,12,181430,92407,288634,0,d,497727,236032,261695,760061,451489,308572,521981,237387,284594,760061,122051,154836,155261,115141,261895,80748,66609,114538,-12,10,12,-2,-10,-8,14,-4,-7,-22,47,-6,5
2016,NJ,2,110838,176338,297795,1,r,534062,260018,274044,725217,546696,178521,507133,130862,376271,725217,114054,135252,155291,129085,263281,112550,78028,72703,-12,10,12,-2,-10,-8,14,-4,-7,-22,51,-6,3
2016,NJ,3,127526,194596,328060,0,r,566131,273311,292820,739696,589354,150342,524793,177650,347143,739696,114983,138103,160012,141243,279855,92001,87751,100103,-12,10,12,-2,-10,-8,14,-4,-7,-22,55,-6,3
2016,NJ,4,111532,211992,332684,1,r,518180,245237,272943,732142,620052,112090,494097,195479,298618,732142,105240,132513,152463,132463,265981,87322,72319,106340,-12,10,12,-2,-10,-8,14,-4,-7,-22,49,-6,4
2016,NJ,5,172587,157690,337701,1,r,531106,256690,274416,742865,590674,152191,512908,244888,268020,742865,104644,148090,168323,119102,260235,62933,66787,130515,-12,10,12,-2,-10,-8,14,-4,-7,-22,42,-6,4
2016,NJ,6,167895,91908,263435,0,d,493206,244022,249184,750419,478266,272153,511902,198981,312921,750419,137592,154409,149588,100323,254143,81495,74563,98085,-12,10,12,-2,-10,-8,14,-4,-7,-22,42,-6,4
2016,NJ,7,148188,185850,343635,1,r,517370,249980,267390,732070,577034,155036,511124,262327,248797,732070,99687,152971,170718,113057,264024,56181,64744,143099,-12,10,12,-2,-10,-8,14,-4,-7,-22,41,-6,4
2016,NJ,8,134733,32337,174889,1,d,436722,210561,226161,778294,446678,331616,541714,179350,362364,778294,191892,175612,132026,81046,283931,124821,77694,81416,-12,10,12,-2,-10,-8,14,-4,-7,-22,41,-6,4
2016,NJ,9,162642,65376,233242,0,d,473371,225253,248118,760005,472714,287291,524757,176468,348289,760005,137688,158277,147248,112333,264366,106312,68870,89184,-12,10,12,-2,-10,-8,14,-4,-7,-22,42,-6,3
2016,NM,1,181088,96879,277967,1,d,510269,245256,265013,702719,501221,201498,484169,159280,324889,702719,130032,130912,139121,111923,271742,136534,80442,54766,-12,10,12,-2,-10,-8,14,-4,-7,-22,37,-6,5
2016,NM,2,85232,143515,228817,0,r,471929,236203,235726,691695,589953,101742,447515,93921,353594,691695,120204,118859,126216,114286,240631,138525,68029,34077,-12,10,12,-2,-10,-8,14,-4,-7,-22,36,-6,4
2016,NM,3,170612,102730,273342,1,d,499660,242939,256721,686601,448460,238141,459697,125032,334665,686601,109583,124374,132858,115852,245991,124702,71463,49826,-12,10,12,-2,-10,-8,14,-4,-7,-22,36,-6,5
2016,NV,1,116537,54174,188352,1,d,423110,217813,205297,722331,383045,339286,482624,73527,409097,722331,143870,145939,131333,94808,251845,153397,70004,28444,-12,10,12,-2,-10,-8,14,-4,-7,-22,42,-6,2
2016,NV,2,115722,182676,313336,1,r,511199,258230,252969,713779,577546,136233,492221,125358,366863,713779,122503,131035,146542,118415,271213,116334,87323,67556,-12,10,12,-2,-10,-8,14,-4,-7,-22,37,-6,4
2016,NV,3,146869,142926,310963,0,r,557999,276420,281579,779908,530453,249455,554297,174520,379777,779908,144068,164285,146711,124234,287760,102120,101227,84413,-12,10,12,-2,-10,-8,14,-4,-7,-22,42,-6,3
2016,NV,4,128985,118328,265846,1,r,484115,235867,248248,724040,475646,248394,481468,98370,383098,724040,128945,144633,134063,104304,244340,108833,81539,53968,-12,10,12,-2,-10,-8,14,-4,-7,-22,48,-6,3
2016,NY,1,126635,158409,341554,1,r,525021,255957,269064,718175,623731,94444,496437,169487,326950,718175,105257,142008,152530,124876,237708,64381,66393,106934,-12,10,12,-2,-10,-8,14,-4,-7,-22,44,-6,5
2016,NY,10,180117,46275,266516,1,d,467979,224650,243329,708960,497928,211032,510231,307474,202757,708960,162269,150660,122685,105578,302765,103652,61746,137367,-12,10,12,-2,-10,-8,14,-4,-7,-22,37,-6,5
2016,NY,11,85257,122606,251718,0,r,502718,237713,265005,735452,515460,219992,511976,176369,335607,735452,135004,146243,146518,114400,257947,97438,68167,92342,-12,10,12,-2,-10,-8,14,-4,-7,-22,42,-6,4
2016,NY,12,230153,49398,312289,1,d,537560,246088,291472,715471,525079,190392,568765,410467,158298,715471,233444,149081,114661,104203,358652,98202,80178,180272,-12,10,12,-2,-10,-8,14,-4,-7,-22,40,-6,5
2016,NY,13,207194,13129,255239,0,d,496623,232107,264516,812752,232672,580080,562833,174347,388486,812752,212820,162134,138307,96905,292811,162962,78237,51612,-12,10,12,-2,-10,-8,14,-4,-7,-22,50,-6,4
2016,NY,14,138367,26891,197301,1,d,389836,188187,201649,691715,314005,377710,492785,126136,366649,691715,140636,158084,123167,95760,234113,108480,73401,52232,-12,10,12,-2,-10,-8,14,-4,-7,-22,40,-6,3
2016,NY,15,165688,6129,193703,1,d,402324,176507,225817,768801,118476,650325,459976,57193,402783,768801,168172,141054,122749,70932,253527,179256,53312,20959,-12,10,12,-2,-10,-8,14,-4,-7,-22,49,-6,2
2016,NY,16,198811,0,287556,1,d,496245,224644,271601,736806,342847,393959,506311,205720,300591,736806,119062,148015,143616,126096,265359,102365,69170,93824,-12,10,12,-2,-10,-8,14,-4,-7,-22,57,-6,5
2016,NY,17,193819,0,325571,1,d,477944,227521,250423,744406,510069,234337,492159,218818,273341,744406,111943,144174,149728,114113,242934,68988,58065,115881,-12,10,12,-2,-10,-8,14,-4,-7,-22,46,-6,5
2016,NY,18,140951,111117,319123,1,d,520551,254116,266435,722617,552745,169872,482745,172459,310286,722617,111133,142575,153023,105647,247953,81580,66348,100025,-12,10,12,-2,-10,-8,14,-4,-7,-22,49,-6,5
2016,NY,19,125956,135905,326588,0,r,548927,273364,275563,698185,619777,78408,494345,144178,350167,698185,99831,125064,160746,133220,262401,112852,77935,71614,-12,10,12,-2,-10,-8,14,-4,-7,-22,50,-6,5
2016,NY,2,102270,157571,317552,1,r,504231,245490,258741,714040,528448,185592,492562,153729,338833,714040,123375,142134,158275,100449,217363,54070,61332,101961,-12,10,12,-2,-10,-8,14,-4,-7,-22,45,-6,4
2016,NY,20,188428,83328,332499,1,d,555300,267439,287861,723416,573867,149549,490842,190139,300703,723416,134505,132306,145515,116082,279485,111219,84840,83426,-12,10,12,-2,-10,-8,14,-4,-7,-22,54,-6,5
2016,NY,21,75965,152597,288611,1,r,557028,282181,274847,711798,654596,57202,492810,114368,378442,711798,121445,129535,151029,122471,277069,130462,90484,56123,-12,10,12,-2,-10,-8,14,-4,-7,-22,52,-6,5
2016,NY,22,102734,113287,296086,0,r,544952,267962,276990,703464,629055,74409,478015,124469,353546,703464,109989,123057,148875,125140,270214,126930,88971,54313,-12,10,12,-2,-10,-8,14,-4,-7,-22,53,-6,4
2016,NY,23,106600,136964,296198,1,r,543388,267167,276221,703717,636916,66801,473139,123438,349701,703717,110301,118602,148205,123471,272324,138757,84825,48742,-12,10,12,-2,-10,-8,14,-4,-7,-22,49,-6,5
2016,NY,24,110550,150330,315429,0,r,540253,259185,281068,707479,596076,111403,482795,146209,336586,707479,115223,128214,149909,115853,278410,124507,88141,65762,-12,10,12,-2,-10,-8,14,-4,-7,-22,58,-6,5
2016,NY,25,168660,113840,336386,1,d,545800,259072,286728,720963,544995,175968,493155,183938,309217,720963,131160,128332,145463,118502,288805,133238,86347,69220,-12,10,12,-2,-10,-8,14,-4,-7,-22,58,-6,4
2016,NY,26,195322,56930,310819,1,d,542113,252019,290094,709220,508727,200493,489631,150889,338742,709220,137866,122093,144887,117948,298589,155474,85420,57695,-12,10,12,-2,-10,-8,14,-4,-7,-22,61,-6,4
2016,NY,27,107832,175509,354426,1,r,566465,282204,284261,720133,669976,50157,513895,157696,356199,720133,110165,137333,162867,128964,285986,111985,98348,75653,-12,10,12,-2,-10,-8,14,-4,-7,-22,52,-6,5
2016,NY,3,171775,133954,350966,0,d,527345,251020,276325,732591,549318,183273,520941,269054,251887,732591,101453,136806,164168,144898,247036,55803,55290,135943,-12,10,12,-2,-10,-8,14,-4,-7,-22,37,-6,5
2016,NY,4,181861,111246,343179,1,d,502333,237460,264873,723377,468263,255114,492563,209267,283296,723377,116454,138895,146729,118905,230997,58018,57198,115781,-12,10,12,-2,-10,-8,14,-4,-7,-22,49,-6,5
2016,NY,5,197852,26791,249236,1,d,507957,235322,272635,794154,140669,653485,536759,137064,399695,794154,148662,157660,162561,103378,224668,86615,69985,68068,-12,10,12,-2,-10,-8,14,-4,-7,-22,59,-6,3
2016,NY,6,131463,43770,210378,1,d,448050,209280,238770,753744,329853,423891,556219,199438,356781,753744,148428,157151,161121,117845,266579,112069,79159,75351,-12,10,12,-2,-10,-8,14,-4,-7,-22,35,-6,4
2016,NY,7,165819,14941,206983,0,d,452670,213698,238972,763468,361054,402414,516819,174106,342713,763468,200392,154510,122884,78861,256169,119446,63546,73177,-12,10,12,-2,-10,-8,14,-4,-7,-22,41,-6,4
2016,NY,8,203235,0,257602,1,d,530777,236374,294403,771711,229400,542311,538705,181531,357174,771711,176254,148879,143617,107838,284949,137343,75495,72111,-12,10,12,-2,-10,-8,14,-4,-7,-22,64,-6,4
2016,NY,9,198886,0,256853,1,d,468070,207267,260803,738674,256461,482213,506179,189829,316350,738674,150261,150031,137542,98446,274241,126315,77200,70726,-12,10,12,-2,-10,-8,14,-4,-7,-22,64,-6,4
2016,OH,1,144644,210014,354788,1,r,540545,261466,279079,739216,520167,219049,487770,165022,322748,739216,127730,137280,146928,102823,289541,130908,86658,71975,-12,10,12,-2,-10,-8,14,-4,-7,-22,66,-6,4
2016,OH,10,109981,215724,336602,1,r,548128,260714,287414,720354,553044,167310,490922,137169,353753,720354,125047,127802,144406,122576,297509,148782,88063,60664,-12,10,12,-2,-10,-8,14,-4,-7,-22,67,-6,4
2016,OH,11,242917,59769,302686,1,d,526991,239389,287602,692226,272086,420140,471089,126403,344686,692226,126440,121540,140424,113556,298406,186041,68190,44175,-12,10,12,-2,-10,-8,14,-4,-7,-22,73,-6,5
2016,OH,12,112638,251266,377534,1,r,564263,273760,290503,758614,661114,97500,517910,212333,305577,758614,126717,154625,152187,114332,287747,105657,85438,96652,-12,10,12,-2,-10,-8,14,-4,-7,-22,52,-6,4
2016,OH,13,208610,99377,308004,1,d,551819,264178,287641,709683,587038,122645,493718,117167,376551,709683,125307,126392,148459,127760,298591,169334,89209,40048,-12,10,12,-2,-10,-8,14,-4,-7,-22,65,-6,3
2016,OH,14,130907,219191,350269,1,r,545895,263362,282533,710875,645356,65519,506150,172482,333668,710875,96271,130651,165019,135390,288659,112412,92976,83271,-12,10,12,-2,-10,-8,14,-4,-7,-22,56,-6,4
2016,OH,15,113960,222847,336807,1,r,570296,284689,285607,743623,672078,71545,510533,160537,349996,743623,137501,144729,148197,108094,280339,112612,94801,72926,-12,10,12,-2,-10,-8,14,-4,-7,-22,57,-6,3
2016,OH,16,119830,225794,345624,1,r,563346,273043,290303,727600,679041,48559,513497,170859,342638,727600,112229,132389,158122,136318,288286,108832,101201,78253,-12,10,12,-2,-10,-8,14,-4,-7,-22,51,-6,3
2016,OH,2,111694,221193,340279,1,r,553658,264169,289489,724451,631322,93129,504577,163161,341416,724451,125199,139020,149828,118114,297079,134967,88472,73640,-12,10,12,-2,-10,-8,14,-4,-7,-22,64,-6,4
2016,OH,3,199791,91560,291351,1,d,545540,260985,284555,787306,444180,343126,501080,139320,361760,787306,180456,149698,131660,76467,306114,163345,96423,46346,-12,10,12,-2,-10,-8,14,-4,-7,-22,67,-6,3
2016,OH,4,98981,210227,309208,1,r,544949,270983,273966,714115,641125,72990,483826,86479,397347,714115,114811,133497,148847,119739,274691,129031,94002,51658,-12,10,12,-2,-10,-8,14,-4,-7,-22,60,-6,3
2016,OH,5,100392,244599,344991,1,r,551422,269878,281544,720730,663424,57306,488833,127857,360976,720730,116231,129836,149616,121681,288645,125387,95802,67456,-12,10,12,-2,-10,-8,14,-4,-7,-22,48,-6,4
2016,OH,6,88780,213975,302755,1,r,551728,273625,278103,703190,668912,34278,495796,79003,416793,703190,102392,130100,156130,132922,276003,146741,88335,40927,-12,10,12,-2,-10,-8,14,-4,-7,-22,63,-6,3
2016,OH,7,89638,198221,309553,1,r,549994,266444,283550,728336,676090,52246,497371,103724,393647,728336,105120,133211,154974,129214,278042,128079,96107,53856,-12,10,12,-2,-10,-8,14,-4,-7,-22,61,-6,3
2016,OH,8,87794,223833,325506,0,r,544066,262282,281784,727853,645438,82415,482000,114956,367044,727853,115959,133757,147236,116335,276239,118675,93500,64064,-12,10,12,-2,-10,-8,14,-4,-7,-22,58,-6,3
2016,OH,9,193966,88427,282398,1,d,533345,254784,278561,706201,515806,190395,476989,103209,373780,706201,128590,129362,140344,109593,298778,171994,84928,41856,-12,10,12,-2,-10,-8,14,-4,-7,-22,60,-6,4
2016,OK,1,0,1,1,1,r,557020,263838,293182,796981,564445,232536,525844,158543,367301,796981,144868,151078,148681,112334,312495,148802,91959,71734,-12,10,12,-2,-10,-8,14,-4,-7,-22,52,-6,3
2016,OK,2,62387,189839,268870,1,r,562496,275508,286988,749490,497803,251687,504072,85703,418369,749490,118412,132008,146765,135419,275946,161676,79012,35258,-12,10,12,-2,-10,-8,14,-4,-7,-22,52,-6,3
2016,OK,3,63090,227525,290615,1,r,565593,282106,283487,779596,616508,163088,504253,115380,388873,779596,133896,139824,144009,120748,281394,144922,85710,50762,-12,10,12,-2,-10,-8,14,-4,-7,-22,46,-6,3
2016,OK,4,76472,204143,293189,1,r,579815,286938,292877,781940,595384,186556,506434,129212,377222,781940,144089,144088,144247,111481,290128,132224,100242,57662,-12,10,12,-2,-10,-8,14,-4,-7,-22,52,-6,3
2016,OK,5,103273,160184,280570,1,r,556914,264825,292089,815554,567327,248227,531033,159827,371206,815554,161311,150997,144875,108310,309379,155361,89487,64531,-12,10,12,-2,-10,-8,14,-4,-7,-22,53,-6,3
2016,OR,1,225391,139756,378095,1,d,583955,284695,299260,830772,660825,169947,576055,236514,339541,830772,154867,173954,159165,117950,311524,106749,98629,106146,-12,10,12,-2,-10,-8,14,-4,-7,-22,37,-6,4
2016,OR,2,106640,272952,380739,1,r,606124,301419,304705,809980,728420,81560,569454,135628,433826,809980,125629,142746,165604,161659,315374,158150,99126,58098,-12,10,12,-2,-10,-8,14,-4,-7,-22,38,-6,4
2016,OR,3,274687,0,382355,1,d,615237,299141,316096,835143,661685,173458,597707,246190,351517,835143,181653,188390,157306,106297,324260,128189,101383,94688,-12,10,12,-2,-10,-8,14,-4,-7,-22,44,-6,4
2016,OR,4,220628,157743,397568,1,d,621612,302489,319123,795499,708840,86659,554143,148164,405979,795499,137089,134043,159955,161830,318197,167772,95934,54491,-12,10,12,-2,-10,-8,14,-4,-7,-22,38,-6,4
2016,OR,5,199505,160443,373108,1,d,594558,289083,305475,822071,696040,126031,560593,168034,392559,822071,134393,152088,162778,141152,302323,124145,100261,77917,-12,10,12,-2,-10,-8,14,-4,-7,-22,37,-6,4
2016,PA,1,245791,53219,299010,1,d,506105,240958,265147,721901,335417,386484,487481,133607,353874,721901,171336,138452,127928,80660,260860,140714,72291,47855,-12,10,12,-2,-10,-8,14,-4,-7,-22,60,-6,4
2016,PA,10,89823,211282,301105,1,r,539878,268803,271075,689108,637125,51983,486771,109424,377347,689108,96493,123999,150334,136388,256391,120911,84750,50730,-12,10,12,-2,-10,-8,14,-4,-7,-22,52,-6,4
2016,PA,11,113800,199421,313221,1,r,549295,268485,280810,707150,628731,78419,499554,125218,374336,707150,107665,130264,155227,129133,278092,128255,91863,57974,-12,10,12,-2,-10,-8,14,-4,-7,-22,52,-6,3
2016,PA,12,137353,221851,359204,1,r,548829,266005,282824,697773,645157,52616,508812,171679,337133,697773,99547,128520,159325,142667,283824,117526,88851,77447,-12,10,12,-2,-10,-8,14,-4,-7,-22,55,-6,4
2016,PA,13,239316,0,239316,1,d,505546,233771,271775,731754,453831,277923,500542,176996,323546,731754,137585,138269,140703,114690,268338,115173,80507,72658,-12,10,12,-2,-10,-8,14,-4,-7,-22,55,-6,4
2016,PA,14,255293,87999,343292,1,d,559100,264905,294195,696529,500892,195637,499614,176959,322655,696529,158727,114436,142559,119420,317371,171703,91050,54618,-12,10,12,-2,-10,-8,14,-4,-7,-22,68,-6,4
2016,PA,15,124129,190618,326474,1,r,548475,267367,281108,725473,611339,114134,499561,146066,353495,725473,115680,137102,147351,125906,275165,107718,91578,75869,-12,10,12,-2,-10,-8,14,-4,-7,-22,45,-6,4
2016,PA,16,134586,168669,313773,0,r,523888,253052,270836,725915,603670,122245,480362,120704,359658,725915,124314,132003,138210,116138,261448,110930,88780,61738,-12,10,12,-2,-10,-8,14,-4,-7,-22,48,-6,3
2016,PA,17,157734,135430,293164,1,d,546023,267546,278477,699918,613333,86585,494796,112440,382356,699918,113473,128437,150969,128752,270356,129503,86954,53899,-12,10,12,-2,-10,-8,14,-4,-7,-22,51,-6,3
2016,PA,18,0,293684,293684,1,r,554967,268952,286015,707100,657727,49373,515746,188077,327669,707100,100920,134678,156544,142381,286700,111729,90386,84585,-12,10,12,-2,-10,-8,14,-4,-7,-22,53,-6,3
2016,PA,2,322514,35131,357645,0,d,536982,235204,301778,711404,225072,486332,478445,175760,302685,711404,170632,120047,125747,100164,279336,156979,65324,57033,-12,10,12,-2,-10,-8,14,-4,-7,-22,69,-6,5
2016,PA,3,0,244893,244893,1,r,544370,265322,279048,693850,637132,56718,491606,130385,361221,693850,106623,124372,154474,129774,278846,134889,87944,56013,-12,10,12,-2,-10,-8,14,-4,-7,-22,60,-6,4
2016,PA,4,113372,220628,334000,1,r,551920,266067,285853,726738,615250,111488,506749,135373,371376,726738,117276,138386,152677,123726,281239,112747,97628,70864,-12,10,12,-2,-10,-8,14,-4,-7,-22,55,-6,3
2016,PA,5,101082,206761,307843,1,r,554919,284765,270154,700472,654366,46106,478792,120230,358562,700472,108805,123945,145261,126626,263672,135603,80636,47433,-12,10,12,-2,-10,-8,14,-4,-7,-22,53,-6,4
2016,PA,6,155000,207469,362469,0,r,551662,267147,284515,737397,636242,101155,506336,218810,287526,737397,117069,140099,159944,116294,274134,82482,81431,110221,-12,10,12,-2,-10,-8,14,-4,-7,-22,46,-6,4
2016,PA,7,153824,225678,379502,1,r,536290,259826,276464,712330,613745,98585,494979,215057,279922,712330,99332,135865,153978,128106,258813,73791,72795,112227,-12,10,12,-2,-10,-8,14,-4,-7,-22,52,-6,4
2016,PA,8,173555,207263,380818,0,r,536207,260749,275458,709746,622195,87551,504804,200545,304259,709746,102981,137242,163693,125883,265416,79156,82533,103727,-12,10,12,-2,-10,-8,14,-4,-7,-22,46,-6,4
2016,PA,9,107985,186580,294565,1,r,545665,265807,279858,689669,649653,40016,487025,90407,396618,689669,102493,124058,151064,135053,277770,144035,89261,44474,-12,10,12,-2,-10,-8,14,-4,-7,-22,58,-6,3
2016,RI,1,130534,71023,202371,1,d,386517,182935,203582,536871,409930,126941,369960,126529,243431,536871,97595,98443,111253,83280,205952,93477,58426,54049,-12,10,12,-2,-10,-8,14,-4,-7,-22,49,-6,4
2016,RI,2,133108,70301,229148,1,d,401428,189991,211437,519555,440175,79380,364085,123736,240349,519555,88123,97906,109595,90775,202287,83153,58285,60849,-12,10,12,-2,-10,-8,14,-4,-7,-22,43,-6,4
2016,SC,1,110539,190410,325170,1,r,574786,271715,303071,761869,575670,186199,532326,212198,320128,761869,136959,147210,144558,130349,290002,108091,97103,84808,-12,10,12,-2,-10,-8,14,-4,-7,-22,64,-6,4
2016,SC,2,105306,183746,304996,1,r,525854,250280,275574,703246,493859,209387,478199,159982,318217,703246,117216,138632,142404,106318,269439,116183,88661,64595,-12,10,12,-2,-10,-8,14,-4,-7,-22,67,-6,4
2016,SC,3,72933,196325,269540,1,r,517634,248293,269341,684619,528975,155644,463546,101923,361623,684619,109930,122655,136724,120585,258490,141732,74375,42383,-12,10,12,-2,-10,-8,14,-4,-7,-22,67,-6,3
2016,SC,4,91676,198648,295670,1,r,523983,247001,276982,716552,531230,185322,486060,149109,336951,716552,123573,139353,137444,112686,273239,131218,85516,56505,-12,10,12,-2,-10,-8,14,-4,-7,-22,61,-6,3
